"codmunres","municipio","uf","regiao","ano","nascidos","obitos_mat_totais","obitos_mat_diretos","obitos_mat_aborto","obitos_mat_hipertensao","obitos_mat_hemorragia","obitos_mat_infec_puerperal"
"320130","Cariacica","Espírito Santo","Sudeste",2023,4957,1,0,0,0,0,0
"320140","Castelo","Espírito Santo","Sudeste",2023,457,0,0,0,0,0,0
"320150","Colatina","Espírito Santo","Sudeste",2023,1588,2,2,0,1,0,0
"320160","Conceição da Barra","Espírito Santo","Sudeste",2023,395,1,1,0,0,1,0
"320170","Conceição do Castelo","Espírito Santo","Sudeste",2023,161,0,0,0,0,0,0
"320180","Divino de São Lourenço","Espírito Santo","Sudeste",2023,62,0,0,0,0,0,0
"320190","Domingos Martins","Espírito Santo","Sudeste",2023,418,0,0,0,0,0,0
"320200","Dores do Rio Preto","Espírito Santo","Sudeste",2023,98,0,0,0,0,0,0
"320210","Ecoporanga","Espírito Santo","Sudeste",2023,256,0,0,0,0,0,0
"320220","Fundão","Espírito Santo","Sudeste",2023,210,0,0,0,0,0,0
"320225","Governador Lindenberg","Espírito Santo","Sudeste",2023,143,0,0,0,0,0,0
"320230","Guaçuí","Espírito Santo","Sudeste",2023,409,1,1,0,0,0,0
"320240","Guarapari","Espírito Santo","Sudeste",2023,1772,0,0,0,0,0,0
"320245","Ibatiba","Espírito Santo","Sudeste",2023,353,0,0,0,0,0,0
"320250","Ibiraçu","Espírito Santo","Sudeste",2023,140,0,0,0,0,0,0
"320255","Ibitirama","Espírito Santo","Sudeste",2023,130,1,1,0,0,1,0
"320260","Iconha","Espírito Santo","Sudeste",2023,121,0,0,0,0,0,0
"320265","Irupi","Espírito Santo","Sudeste",2023,201,0,0,0,0,0,0
"320270","Itaguaçu","Espírito Santo","Sudeste",2023,145,0,0,0,0,0,0
"320280","Itapemirim","Espírito Santo","Sudeste",2023,579,0,0,0,0,0,0
"320290","Itarana","Espírito Santo","Sudeste",2023,134,0,0,0,0,0,0
"320300","Iúna","Espírito Santo","Sudeste",2023,482,0,0,0,0,0,0
"320305","Jaguaré","Espírito Santo","Sudeste",2023,494,0,0,0,0,0,0
"320310","Jerônimo Monteiro","Espírito Santo","Sudeste",2023,164,0,0,0,0,0,0
"320313","João Neiva","Espírito Santo","Sudeste",2023,192,1,0,0,0,0,0
"320316","Laranja da Terra","Espírito Santo","Sudeste",2023,105,0,0,0,0,0,0
"320320","Linhares","Espírito Santo","Sudeste",2023,2627,1,1,0,0,0,1
"320330","Mantenópolis","Espírito Santo","Sudeste",2023,166,0,0,0,0,0,0
"320332","Marataízes","Espírito Santo","Sudeste",2023,552,0,0,0,0,0,0
"320334","Marechal Floriano","Espírito Santo","Sudeste",2023,238,0,0,0,0,0,0
"320335","Marilândia","Espírito Santo","Sudeste",2023,165,0,0,0,0,0,0
"320340","Mimoso do Sul","Espírito Santo","Sudeste",2023,269,0,0,0,0,0,0
"320350","Montanha","Espírito Santo","Sudeste",2023,260,0,0,0,0,0,0
"320360","Mucurici","Espírito Santo","Sudeste",2023,80,0,0,0,0,0,0
"320370","Muniz Freire","Espírito Santo","Sudeste",2023,229,0,0,0,0,0,0
"320380","Muqui","Espírito Santo","Sudeste",2023,174,0,0,0,0,0,0
"320390","Nova Venécia","Espírito Santo","Sudeste",2023,702,0,0,0,0,0,0
"320400","Pancas","Espírito Santo","Sudeste",2023,217,0,0,0,0,0,0
"320405","Pedro Canário","Espírito Santo","Sudeste",2023,336,0,0,0,0,0,0
"320410","Pinheiros","Espírito Santo","Sudeste",2023,325,0,0,0,0,0,0
"320420","Piúma","Espírito Santo","Sudeste",2023,315,0,0,0,0,0,0
"320425","Ponto Belo","Espírito Santo","Sudeste",2023,90,0,0,0,0,0,0
"320430","Presidente Kennedy","Espírito Santo","Sudeste",2023,199,0,0,0,0,0,0
"320435","Rio Bananal","Espírito Santo","Sudeste",2023,308,0,0,0,0,0,0
"320440","Rio Novo do Sul","Espírito Santo","Sudeste",2023,130,0,0,0,0,0,0
"320450","Santa Leopoldina","Espírito Santo","Sudeste",2023,111,0,0,0,0,0,0
"320455","Santa Maria de Jetibá","Espírito Santo","Sudeste",2023,678,0,0,0,0,0,0
"320460","Santa Teresa","Espírito Santo","Sudeste",2023,293,0,0,0,0,0,0
"320465","São Domingos do Norte","Espírito Santo","Sudeste",2023,118,0,0,0,0,0,0
"320470","São Gabriel da Palha","Espírito Santo","Sudeste",2023,443,0,0,0,0,0,0
"320480","São José do Calçado","Espírito Santo","Sudeste",2023,114,0,0,0,0,0,0
"320490","São Mateus","Espírito Santo","Sudeste",2023,1935,0,0,0,0,0,0
"320495","São Roque do Canaã","Espírito Santo","Sudeste",2023,114,0,0,0,0,0,0
"320500","Serra","Espírito Santo","Sudeste",2023,7456,3,3,0,0,0,0
"320501","Sooretama","Espírito Santo","Sudeste",2023,426,0,0,0,0,0,0
"320503","Vargem Alta","Espírito Santo","Sudeste",2023,268,0,0,0,0,0,0
"320506","Venda Nova do Imigrante","Espírito Santo","Sudeste",2023,412,1,0,0,0,0,0
"320510","Viana","Espírito Santo","Sudeste",2023,1015,1,1,0,0,1,0
"320515","Vila Pavão","Espírito Santo","Sudeste",2023,96,0,0,0,0,0,0
"320517","Vila Valério","Espírito Santo","Sudeste",2023,248,0,0,0,0,0,0
"320520","Vila Velha","Espírito Santo","Sudeste",2023,5821,2,1,0,0,0,0
"320530","Vitória","Espírito Santo","Sudeste",2023,3726,0,0,0,0,0,0
"330010","Angra dos Reis","Rio de Janeiro","Sudeste",2023,2152,0,0,0,0,0,0
"330015","Aperibé","Rio de Janeiro","Sudeste",2023,111,0,0,0,0,0,0
"330020","Araruama","Rio de Janeiro","Sudeste",2023,1512,1,1,0,1,0,0
"330022","Areal","Rio de Janeiro","Sudeste",2023,119,0,0,0,0,0,0
"330023","Armação dos Búzios","Rio de Janeiro","Sudeste",2023,599,0,0,0,0,0,0
"330025","Arraial do Cabo","Rio de Janeiro","Sudeste",2023,390,1,0,0,0,0,0
"330030","Barra do Piraí","Rio de Janeiro","Sudeste",2023,873,0,0,0,0,0,0
"330040","Barra Mansa","Rio de Janeiro","Sudeste",2023,1710,1,0,0,0,0,0
"330045","Belford Roxo","Rio de Janeiro","Sudeste",2023,5709,6,3,0,0,1,1
"330050","Bom Jardim","Rio de Janeiro","Sudeste",2023,333,0,0,0,0,0,0
"330060","Bom Jesus do Itabapoana","Rio de Janeiro","Sudeste",2023,509,1,0,0,0,0,0
"330070","Cabo Frio","Rio de Janeiro","Sudeste",2023,2540,2,1,0,0,1,0
"330080","Cachoeiras de Macacu","Rio de Janeiro","Sudeste",2023,598,0,0,0,0,0,0
"330090","Cambuci","Rio de Janeiro","Sudeste",2023,130,0,0,0,0,0,0
"330093","Carapebus","Rio de Janeiro","Sudeste",2023,140,0,0,0,0,0,0
"330095","Comendador Levy Gasparian","Rio de Janeiro","Sudeste",2023,111,1,1,0,1,0,0
"330100","Campos dos Goytacazes","Rio de Janeiro","Sudeste",2023,6252,6,2,0,0,0,0
"330110","Cantagalo","Rio de Janeiro","Sudeste",2023,214,0,0,0,0,0,0
"330115","Cardoso Moreira","Rio de Janeiro","Sudeste",2023,135,0,0,0,0,0,0
"330120","Carmo","Rio de Janeiro","Sudeste",2023,203,0,0,0,0,0,0
"330130","Casimiro de Abreu","Rio de Janeiro","Sudeste",2023,507,0,0,0,0,0,0
"330140","Conceição de Macabu","Rio de Janeiro","Sudeste",2023,227,0,0,0,0,0,0
"330150","Cordeiro","Rio de Janeiro","Sudeste",2023,247,0,0,0,0,0,0
"330160","Duas Barras","Rio de Janeiro","Sudeste",2023,114,0,0,0,0,0,0
"330170","Duque de Caxias","Rio de Janeiro","Sudeste",2023,10452,9,3,0,0,2,1
"330180","Engenheiro Paulo de Frontin","Rio de Janeiro","Sudeste",2023,136,0,0,0,0,0,0
"330185","Guapimirim","Rio de Janeiro","Sudeste",2023,603,2,1,0,1,0,0
"330187","Iguaba Grande","Rio de Janeiro","Sudeste",2023,331,1,1,0,0,0,0
"330190","Itaboraí","Rio de Janeiro","Sudeste",2023,2619,3,2,0,0,0,2
"330200","Itaguaí","Rio de Janeiro","Sudeste",2023,1549,1,1,0,0,0,0
"330205","Italva","Rio de Janeiro","Sudeste",2023,135,0,0,0,0,0,0
"330210","Itaocara","Rio de Janeiro","Sudeste",2023,218,0,0,0,0,0,0
"330220","Itaperuna","Rio de Janeiro","Sudeste",2023,1067,1,1,0,0,0,1
"330225","Itatiaia","Rio de Janeiro","Sudeste",2023,357,0,0,0,0,0,0
"330227","Japeri","Rio de Janeiro","Sudeste",2023,1046,1,1,0,0,0,0
"330230","Laje do Muriaé","Rio de Janeiro","Sudeste",2023,16,0,0,0,0,0,0
"330240","Macaé","Rio de Janeiro","Sudeste",2023,3130,1,1,0,1,0,0
"330245","Macuco","Rio de Janeiro","Sudeste",2023,101,0,0,0,0,0,0
"330250","Magé","Rio de Janeiro","Sudeste",2023,2911,3,1,1,0,0,0
"330260","Mangaratiba","Rio de Janeiro","Sudeste",2023,479,1,0,0,0,0,0
"330270","Maricá","Rio de Janeiro","Sudeste",2023,2191,2,1,0,0,0,0
"330280","Mendes","Rio de Janeiro","Sudeste",2023,145,0,0,0,0,0,0
"330285","Mesquita","Rio de Janeiro","Sudeste",2023,1830,1,1,0,0,0,0
"330290","Miguel Pereira","Rio de Janeiro","Sudeste",2023,268,0,0,0,0,0,0
"330300","Miracema","Rio de Janeiro","Sudeste",2023,313,0,0,0,0,0,0
"330310","Natividade","Rio de Janeiro","Sudeste",2023,143,0,0,0,0,0,0
"330320","Nilópolis","Rio de Janeiro","Sudeste",2023,1285,2,0,0,0,0,0
"330330","Niterói","Rio de Janeiro","Sudeste",2023,4890,2,2,1,0,0,1
"330340","Nova Friburgo","Rio de Janeiro","Sudeste",2023,1840,2,1,0,1,0,0
"330350","Nova Iguaçu","Rio de Janeiro","Sudeste",2023,9814,7,4,0,2,0,0
"330360","Paracambi","Rio de Janeiro","Sudeste",2023,440,0,0,0,0,0,0
"330370","Paraíba do Sul","Rio de Janeiro","Sudeste",2023,468,0,0,0,0,0,0
"330380","Paraty","Rio de Janeiro","Sudeste",2023,564,0,0,0,0,0,0
"330385","Paty do Alferes","Rio de Janeiro","Sudeste",2023,357,1,0,0,0,0,0
"330390","Petrópolis","Rio de Janeiro","Sudeste",2023,3035,3,1,0,0,0,0
"330395","Pinheiral","Rio de Janeiro","Sudeste",2023,285,0,0,0,0,0,0
"330400","Piraí","Rio de Janeiro","Sudeste",2023,324,0,0,0,0,0,0
"330410","Porciúncula","Rio de Janeiro","Sudeste",2023,168,0,0,0,0,0,0
"330411","Porto Real","Rio de Janeiro","Sudeste",2023,264,0,0,0,0,0,0
"330412","Quatis","Rio de Janeiro","Sudeste",2023,140,1,0,0,0,0,0
"330414","Queimados","Rio de Janeiro","Sudeste",2023,1853,1,1,0,0,0,0
"330415","Quissamã","Rio de Janeiro","Sudeste",2023,264,1,1,0,1,0,0
"330420","Resende","Rio de Janeiro","Sudeste",2023,1484,0,0,0,0,0,0
"330430","Rio Bonito","Rio de Janeiro","Sudeste",2023,656,0,0,0,0,0,0
"330440","Rio Claro","Rio de Janeiro","Sudeste",2023,164,0,0,0,0,0,0
"330450","Rio das Flores","Rio de Janeiro","Sudeste",2023,83,0,0,0,0,0,0
"330452","Rio das Ostras","Rio de Janeiro","Sudeste",2023,1731,0,0,0,0,0,0
"330455","Rio de Janeiro","Rio de Janeiro","Sudeste",2023,62808,45,25,3,8,3,4
"330460","Santa Maria Madalena","Rio de Janeiro","Sudeste",2023,83,0,0,0,0,0,0
"330470","Santo Antônio de Pádua","Rio de Janeiro","Sudeste",2023,490,0,0,0,0,0,0
"330475","São Francisco de Itabapoana","Rio de Janeiro","Sudeste",2023,531,0,0,0,0,0,0
"330480","São Fidélis","Rio de Janeiro","Sudeste",2023,371,2,2,0,0,1,0
"330490","São Gonçalo","Rio de Janeiro","Sudeste",2023,8583,6,5,1,1,1,1
"330500","São João da Barra","Rio de Janeiro","Sudeste",2023,520,0,0,0,0,0,0
"330510","São João de Meriti","Rio de Janeiro","Sudeste",2023,4748,2,1,0,0,1,0
"330513","São José de Ubá","Rio de Janeiro","Sudeste",2023,108,0,0,0,0,0,0
"330515","São José do Vale do Rio Preto","Rio de Janeiro","Sudeste",2023,238,0,0,0,0,0,0
"330520","São Pedro da Aldeia","Rio de Janeiro","Sudeste",2023,1555,1,0,0,0,0,0
"330530","São Sebastião do Alto","Rio de Janeiro","Sudeste",2023,86,0,0,0,0,0,0
"330540","Sapucaia","Rio de Janeiro","Sudeste",2023,201,0,0,0,0,0,0
"330550","Saquarema","Rio de Janeiro","Sudeste",2023,1168,0,0,0,0,0,0
"330555","Seropédica","Rio de Janeiro","Sudeste",2023,1019,0,0,0,0,0,0
"330560","Silva Jardim","Rio de Janeiro","Sudeste",2023,247,0,0,0,0,0,0
"330570","Sumidouro","Rio de Janeiro","Sudeste",2023,191,1,0,0,0,0,0
"330575","Tanguá","Rio de Janeiro","Sudeste",2023,349,0,0,0,0,0,0
"330580","Teresópolis","Rio de Janeiro","Sudeste",2023,1997,0,0,0,0,0,0
"330590","Trajano de Moraes","Rio de Janeiro","Sudeste",2023,78,0,0,0,0,0,0
"330600","Três Rios","Rio de Janeiro","Sudeste",2023,899,0,0,0,0,0,0
"330610","Valença","Rio de Janeiro","Sudeste",2023,712,2,2,0,0,0,0
"330615","Varre-Sai","Rio de Janeiro","Sudeste",2023,174,0,0,0,0,0,0
"330620","Vassouras","Rio de Janeiro","Sudeste",2023,438,0,0,0,0,0,0
"330630","Volta Redonda","Rio de Janeiro","Sudeste",2023,2766,1,0,0,0,0,0
"350010","Adamantina","São Paulo","Sudeste",2023,360,0,0,0,0,0,0
"350020","Adolfo","São Paulo","Sudeste",2023,49,0,0,0,0,0,0
"350030","Aguaí","São Paulo","Sudeste",2023,378,0,0,0,0,0,0
"350040","Águas da Prata","São Paulo","Sudeste",2023,57,0,0,0,0,0,0
"350050","Águas de Lindóia","São Paulo","Sudeste",2023,221,0,0,0,0,0,0
"350055","Águas de Santa Bárbara","São Paulo","Sudeste",2023,73,0,0,0,0,0,0
"350060","Águas de São Pedro","São Paulo","Sudeste",2023,30,0,0,0,0,0,0
"350070","Agudos","São Paulo","Sudeste",2023,469,0,0,0,0,0,0
"350075","Alambari","São Paulo","Sudeste",2023,66,0,0,0,0,0,0
"350080","Alfredo Marcondes","São Paulo","Sudeste",2023,46,0,0,0,0,0,0
"350090","Altair","São Paulo","Sudeste",2023,24,0,0,0,0,0,0
"350100","Altinópolis","São Paulo","Sudeste",2023,153,0,0,0,0,0,0
"350110","Alto Alegre","São Paulo","Sudeste",2023,37,0,0,0,0,0,0
"350115","Alumínio","São Paulo","Sudeste",2023,174,0,0,0,0,0,0
"350120","Álvares Florence","São Paulo","Sudeste",2023,35,0,0,0,0,0,0
"350130","Álvares Machado","São Paulo","Sudeste",2023,335,0,0,0,0,0,0
"350140","Álvaro de Carvalho","São Paulo","Sudeste",2023,32,0,0,0,0,0,0
"350150","Alvinlândia","São Paulo","Sudeste",2023,34,0,0,0,0,0,0
"350160","Americana","São Paulo","Sudeste",2023,2311,0,0,0,0,0,0
"350170","Américo Brasiliense","São Paulo","Sudeste",2023,368,0,0,0,0,0,0
"350180","Américo de Campos","São Paulo","Sudeste",2023,53,0,0,0,0,0,0
"350190","Amparo","São Paulo","Sudeste",2023,721,0,0,0,0,0,0
"350200","Analândia","São Paulo","Sudeste",2023,52,0,0,0,0,0,0
"350210","Andradina","São Paulo","Sudeste",2023,554,2,2,0,1,0,0
"350220","Angatuba","São Paulo","Sudeste",2023,319,0,0,0,0,0,0
"350230","Anhembi","São Paulo","Sudeste",2023,69,0,0,0,0,0,0
"350240","Anhumas","São Paulo","Sudeste",2023,53,0,0,0,0,0,0
"350250","Aparecida","São Paulo","Sudeste",2023,304,0,0,0,0,0,0
"350260","Aparecida d'Oeste","São Paulo","Sudeste",2023,37,0,0,0,0,0,0
"350270","Apiaí","São Paulo","Sudeste",2023,318,0,0,0,0,0,0
"350275","Araçariguama","São Paulo","Sudeste",2023,331,0,0,0,0,0,0
"350280","Araçatuba","São Paulo","Sudeste",2023,1974,0,0,0,0,0,0
"350290","Araçoiaba da Serra","São Paulo","Sudeste",2023,378,0,0,0,0,0,0
"350300","Aramina","São Paulo","Sudeste",2023,67,0,0,0,0,0,0
"350310","Arandu","São Paulo","Sudeste",2023,82,0,0,0,0,0,0
"350315","Arapeí","São Paulo","Sudeste",2023,27,0,0,0,0,0,0
"350320","Araraquara","São Paulo","Sudeste",2023,2527,0,0,0,0,0,0
"350330","Araras","São Paulo","Sudeste",2023,1312,1,1,0,0,1,0
"350335","Arco-Íris","São Paulo","Sudeste",2023,24,0,0,0,0,0,0
"350340","Arealva","São Paulo","Sudeste",2023,76,0,0,0,0,0,0
"350350","Areias","São Paulo","Sudeste",2023,53,0,0,0,0,0,0
"350360","Areiópolis","São Paulo","Sudeste",2023,127,0,0,0,0,0,0
"350370","Ariranha","São Paulo","Sudeste",2023,46,0,0,0,0,0,0
"350380","Artur Nogueira","São Paulo","Sudeste",2023,605,0,0,0,0,0,0
"350390","Arujá","São Paulo","Sudeste",2023,1289,0,0,0,0,0,0
"350395","Aspásia","São Paulo","Sudeste",2023,19,0,0,0,0,0,0
"350400","Assis","São Paulo","Sudeste",2023,1041,0,0,0,0,0,0
"350410","Atibaia","São Paulo","Sudeste",2023,2024,1,1,0,0,0,0
"350420","Auriflama","São Paulo","Sudeste",2023,132,0,0,0,0,0,0
"350430","Avaí","São Paulo","Sudeste",2023,70,0,0,0,0,0,0
"350440","Avanhandava","São Paulo","Sudeste",2023,130,0,0,0,0,0,0
"350450","Avaré","São Paulo","Sudeste",2023,1041,0,0,0,0,0,0
"350460","Bady Bassitt","São Paulo","Sudeste",2023,365,0,0,0,0,0,0
"350470","Balbinos","São Paulo","Sudeste",2023,17,0,0,0,0,0,0
"350480","Bálsamo","São Paulo","Sudeste",2023,95,0,0,0,0,0,0
"350490","Bananal","São Paulo","Sudeste",2023,93,0,0,0,0,0,0
"350500","Barão de Antonina","São Paulo","Sudeste",2023,47,0,0,0,0,0,0
"350510","Barbosa","São Paulo","Sudeste",2023,66,0,0,0,0,0,0
"350520","Bariri","São Paulo","Sudeste",2023,373,1,0,0,0,0,0
"350530","Barra Bonita","São Paulo","Sudeste",2023,275,0,0,0,0,0,0
"350535","Barra do Chapéu","São Paulo","Sudeste",2023,68,0,0,0,0,0,0
"350540","Barra do Turvo","São Paulo","Sudeste",2023,77,0,0,0,0,0,0
"350550","Barretos","São Paulo","Sudeste",2023,1374,0,0,0,0,0,0
"350560","Barrinha","São Paulo","Sudeste",2023,418,0,0,0,0,0,0
"350570","Barueri","São Paulo","Sudeste",2023,5100,3,3,1,1,0,0
"350580","Bastos","São Paulo","Sudeste",2023,231,0,0,0,0,0,0
"350590","Batatais","São Paulo","Sudeste",2023,631,0,0,0,0,0,0
"350600","Bauru","São Paulo","Sudeste",2023,4218,2,1,0,1,0,0
"350610","Bebedouro","São Paulo","Sudeste",2023,783,1,1,0,0,0,0
"350620","Bento de Abreu","São Paulo","Sudeste",2023,33,0,0,0,0,0,0
"350630","Bernardino de Campos","São Paulo","Sudeste",2023,109,0,0,0,0,0,0
"350635","Bertioga","São Paulo","Sudeste",2023,991,3,2,0,1,0,0
"350640","Bilac","São Paulo","Sudeste",2023,49,0,0,0,0,0,0
"350650","Birigui","São Paulo","Sudeste",2023,1209,0,0,0,0,0,0
"350660","Biritiba-Mirim","São Paulo","Sudeste",2023,336,0,0,0,0,0,0
"350670","Boa Esperança do Sul","São Paulo","Sudeste",2023,149,0,0,0,0,0,0
"350680","Bocaina","São Paulo","Sudeste",2023,122,0,0,0,0,0,0
"350690","Bofete","São Paulo","Sudeste",2023,129,0,0,0,0,0,0
"350700","Boituva","São Paulo","Sudeste",2023,810,1,0,0,0,0,0
"350710","Bom Jesus dos Perdões","São Paulo","Sudeste",2023,299,1,1,0,1,0,0
"350715","Bom Sucesso de Itararé","São Paulo","Sudeste",2023,50,0,0,0,0,0,0
"350720","Borá","São Paulo","Sudeste",0,0,0,0,0,0,0,0
"350730","Boracéia","São Paulo","Sudeste",2023,58,0,0,0,0,0,0
"350740","Borborema","São Paulo","Sudeste",2023,128,0,0,0,0,0,0
"350745","Borebi","São Paulo","Sudeste",2023,34,0,0,0,0,0,0
"350750","Botucatu","São Paulo","Sudeste",2023,1558,0,0,0,0,0,0
"350760","Bragança Paulista","São Paulo","Sudeste",2023,2219,0,0,0,0,0,0
"350770","Braúna","São Paulo","Sudeste",2023,62,0,0,0,0,0,0
"350775","Brejo Alegre","São Paulo","Sudeste",2023,27,0,0,0,0,0,0
"350780","Brodowski","São Paulo","Sudeste",2023,259,0,0,0,0,0,0
"350790","Brotas","São Paulo","Sudeste",2023,273,0,0,0,0,0,0
"350800","Buri","São Paulo","Sudeste",2023,297,1,1,0,0,1,0
"350810","Buritama","São Paulo","Sudeste",2023,177,0,0,0,0,0,0
"350820","Buritizal","São Paulo","Sudeste",2023,39,0,0,0,0,0,0
"350830","Cabrália Paulista","São Paulo","Sudeste",2023,47,0,0,0,0,0,0
"350840","Cabreúva","São Paulo","Sudeste",2023,730,0,0,0,0,0,0
"350850","Caçapava","São Paulo","Sudeste",2023,1041,0,0,0,0,0,0
"350860","Cachoeira Paulista","São Paulo","Sudeste",2023,346,1,1,0,0,0,0
"350870","Caconde","São Paulo","Sudeste",2023,190,0,0,0,0,0,0
"350880","Cafelândia","São Paulo","Sudeste",2023,180,0,0,0,0,0,0
"350890","Caiabu","São Paulo","Sudeste",2023,40,0,0,0,0,0,0
"350900","Caieiras","São Paulo","Sudeste",2023,1146,2,2,0,0,1,0
"350910","Caiuá","São Paulo","Sudeste",2023,32,0,0,0,0,0,0
"350920","Cajamar","São Paulo","Sudeste",2023,1305,1,1,0,0,1,0
"350925","Cajati","São Paulo","Sudeste",2023,411,1,1,0,0,1,0
"350930","Cajobi","São Paulo","Sudeste",2023,71,0,0,0,0,0,0
"350940","Cajuru","São Paulo","Sudeste",2023,254,1,1,1,0,0,0
"350945","Campina do Monte Alegre","São Paulo","Sudeste",2023,69,0,0,0,0,0,0
"350950","Campinas","São Paulo","Sudeste",2023,12256,5,3,0,1,0,0
"350960","Campo Limpo Paulista","São Paulo","Sudeste",2023,881,1,0,0,0,0,0
"350970","Campos do Jordão","São Paulo","Sudeste",2023,658,0,0,0,0,0,0
"350980","Campos Novos Paulista","São Paulo","Sudeste",2023,50,0,0,0,0,0,0
"350990","Cananéia","São Paulo","Sudeste",2023,158,0,0,0,0,0,0
"350995","Canas","São Paulo","Sudeste",2023,79,0,0,0,0,0,0
"351000","Cândido Mota","São Paulo","Sudeste",2023,333,0,0,0,0,0,0
"351010","Cândido Rodrigues","São Paulo","Sudeste",2023,19,0,0,0,0,0,0
"351015","Canitar","São Paulo","Sudeste",2023,97,0,0,0,0,0,0
"351020","Capão Bonito","São Paulo","Sudeste",2023,588,0,0,0,0,0,0
"351030","Capela do Alto","São Paulo","Sudeste",2023,276,0,0,0,0,0,0
"351040","Capivari","São Paulo","Sudeste",2023,619,1,1,0,0,0,0
"351050","Caraguatatuba","São Paulo","Sudeste",2023,1627,3,1,0,1,0,0
"351060","Carapicuíba","São Paulo","Sudeste",2023,5044,0,0,0,0,0,0
"351070","Cardoso","São Paulo","Sudeste",2023,106,0,0,0,0,0,0
"351080","Casa Branca","São Paulo","Sudeste",2023,268,0,0,0,0,0,0
"351090","Cássia dos Coqueiros","São Paulo","Sudeste",2023,15,0,0,0,0,0,0
"351100","Castilho","São Paulo","Sudeste",2023,204,0,0,0,0,0,0
"351110","Catanduva","São Paulo","Sudeste",2023,1153,2,0,0,0,0,0
"351120","Catiguá","São Paulo","Sudeste",2023,52,0,0,0,0,0,0
"351130","Cedral","São Paulo","Sudeste",2023,136,0,0,0,0,0,0
"351140","Cerqueira César","São Paulo","Sudeste",2023,248,0,0,0,0,0,0
"351150","Cerquilho","São Paulo","Sudeste",2023,478,0,0,0,0,0,0
"351160","Cesário Lange","São Paulo","Sudeste",2023,251,0,0,0,0,0,0
"351170","Charqueada","São Paulo","Sudeste",2023,178,0,0,0,0,0,0
"351190","Clementina","São Paulo","Sudeste",2023,84,0,0,0,0,0,0
"351200","Colina","São Paulo","Sudeste",2023,204,0,0,0,0,0,0
"351210","Colômbia","São Paulo","Sudeste",2023,104,0,0,0,0,0,0
"351220","Conchal","São Paulo","Sudeste",2023,372,0,0,0,0,0,0
"351230","Conchas","São Paulo","Sudeste",2023,187,0,0,0,0,0,0
"351240","Cordeirópolis","São Paulo","Sudeste",2023,273,0,0,0,0,0,0
"351250","Coroados","São Paulo","Sudeste",2023,47,0,0,0,0,0,0
"351260","Coronel Macedo","São Paulo","Sudeste",2023,44,0,0,0,0,0,0
"351270","Corumbataí","São Paulo","Sudeste",2023,40,0,0,0,0,0,0
"351280","Cosmópolis","São Paulo","Sudeste",2023,610,0,0,0,0,0,0
"351290","Cosmorama","São Paulo","Sudeste",2023,84,1,0,0,0,0,0
"351300","Cotia","São Paulo","Sudeste",2023,3560,2,2,0,0,1,0
"351310","Cravinhos","São Paulo","Sudeste",2023,353,0,0,0,0,0,0
"351320","Cristais Paulista","São Paulo","Sudeste",2023,94,0,0,0,0,0,0
"351330","Cruzália","São Paulo","Sudeste",2023,22,0,0,0,0,0,0
"351340","Cruzeiro","São Paulo","Sudeste",2023,760,0,0,0,0,0,0
"351350","Cubatão","São Paulo","Sudeste",2023,1304,2,1,0,0,0,0
"351360","Cunha","São Paulo","Sudeste",2023,229,0,0,0,0,0,0
"351370","Descalvado","São Paulo","Sudeste",2023,324,0,0,0,0,0,0
"351380","Diadema","São Paulo","Sudeste",2023,4227,1,0,0,0,0,0
"351385","Dirce Reis","São Paulo","Sudeste",2023,13,0,0,0,0,0,0
"351390","Divinolândia","São Paulo","Sudeste",2023,126,0,0,0,0,0,0
"351400","Dobrada","São Paulo","Sudeste",2023,111,0,0,0,0,0,0
"351410","Dois Córregos","São Paulo","Sudeste",2023,286,0,0,0,0,0,0
"351420","Dolcinópolis","São Paulo","Sudeste",2023,20,0,0,0,0,0,0
"351430","Dourado","São Paulo","Sudeste",2023,82,0,0,0,0,0,0
"351440","Dracena","São Paulo","Sudeste",2023,448,0,0,0,0,0,0
"351450","Duartina","São Paulo","Sudeste",2023,147,0,0,0,0,0,0
"351460","Dumont","São Paulo","Sudeste",2023,85,0,0,0,0,0,0
"351470","Echaporã","São Paulo","Sudeste",2023,79,0,0,0,0,0,0
"351480","Eldorado","São Paulo","Sudeste",2023,165,0,0,0,0,0,0
"351490","Elias Fausto","São Paulo","Sudeste",2023,180,0,0,0,0,0,0
"351492","Elisiário","São Paulo","Sudeste",2023,29,0,0,0,0,0,0
"351495","Embaúba","São Paulo","Sudeste",2023,19,0,0,0,0,0,0
"351500","Embu das Artes","São Paulo","Sudeste",2023,3329,0,0,0,0,0,0
"351510","Embu-Guaçu","São Paulo","Sudeste",2023,789,0,0,0,0,0,0
"351512","Emilianópolis","São Paulo","Sudeste",2023,41,0,0,0,0,0,0
"351515","Engenheiro Coelho","São Paulo","Sudeste",2023,281,0,0,0,0,0,0
"351518","Espírito Santo do Pinhal","São Paulo","Sudeste",2023,413,0,0,0,0,0,0
"351519","Espírito Santo do Turvo","São Paulo","Sudeste",2023,72,0,0,0,0,0,0
"351520","Estrela d'Oeste","São Paulo","Sudeste",2023,99,0,0,0,0,0,0
"351530","Estrela do Norte","São Paulo","Sudeste",2023,16,0,0,0,0,0,0
"351535","Euclides da Cunha Paulista","São Paulo","Sudeste",2023,86,0,0,0,0,0,0
